GamePk,PitcherId,BatterId,PitchType,PitchCall,is_swing,is_whiff,is_bip,is_hit,ReleaseSpeed,ReleaseExtension
2,6,16,FF,ball,0,0,0,0,96.61103982,5.872648716
2,6,16,SI,ball,0,0,0,0,98.02102515,5.745258808
2,6,16,SI,called_strike,0,0,0,0,96.95622193,5.903936386
2,6,16,KC,field_out,1,0,1,0,89.09822498,5.810578823
2,6,37,KC,called_strike,0,0,0,0,88.27540706,5.853359222
2,6,37,KC,called_strike,0,0,0,0,88.02790429,5.70142746
2,6,37,CH,field_out,1,0,1,0,88.51817944,6.028684139
2,6,31,SI,called_strike,0,0,0,0,98.53989533,6.114447594
2,6,31,KC,field_out,1,0,1,0,90.33543841,5.725901127
2,10,34,SL,ball,0,0,0,0,86.03860147,6.212864876
2,10,34,FF,field_out,1,0,1,0,94.70129864,6.316087723
2,10,18,SL,ball,0,0,0,0,85.91142791,6.272037506
2,10,18,SL,ball,0,0,0,0,86.38435226,6.304619312
2,10,18,FF,ball,0,0,0,0,94.71484418,6.241737366
2,10,18,FF,walk,0,0,0,0,94.82235304,6.399385452
2,10,1,SL,called_strike,0,0,0,0,88.11582639,6.366970062
2,10,1,FF,single,1,0,1,1,95.91240353,6.511235714
2,10,19,SL,swinging_strike,1,1,0,0,85.32509652,6.456556797
2,10,19,SL,single,1,0,1,1,86.61005772,6.396801949
2,10,24,SL,called_strike,0,0,0,0,87.29101003,6.367210865
2,10,24,SL,force_out,1,0,1,0,87.3707756,6.573475361
2,10,21,FF,ball,0,0,0,0,95.70327595,6.502616405
2,10,21,FF,ball,0,0,0,0,94.94288881,6.467971325
2,10,21,SL,called_strike,0,0,0,0,87.35218568,6.331279755
2,10,21,FF,ball,0,0,0,0,96.37453062,6.459876537
2,10,21,FF,field_out,1,0,1,0,96.89167096,6.479484081
2,17,32,FF,ball,0,0,0,0,94.02192739,6.39400959
2,17,32,FF,field_out,1,0,1,0,93.65610532,6.416700363
2,17,15,SL,field_out,1,0,1,0,85.84038294,6.320235252
2,17,5,FF,ball,0,0,0,0,95.04167283,6.413536549
2,17,5,SL,foul,1,0,0,0,87.58351378,6.255687237
2,17,5,SL,ball,0,0,0,0,88.53019729,6.130169392
2,17,5,FF,called_strike,0,0,0,0,92.91810148,6.520612717
2,17,5,FF,ball,0,0,0,0,95.90888721,6.212709904
2,17,5,FF,walk,0,0,0,0,94.61245435,6.449388981
2,17,6,FF,ball,0,0,0,0,96.7058303,6.390937805
2,17,6,SL,called_strike,0,0,0,0,85.53982974,6.241345406
2,17,6,FF,single,1,0,1,1,95.56333089,6.481230736
2,17,12,FF,ball,0,0,0,0,94.27386668,6.388899803
2,17,12,FF,called_strike,0,0,0,0,94.18410923,6.537715912
2,17,12,SL,field_error,0,0,0,0,86.87481753,6.448163509
2,3,10,FC,called_strike,0,0,0,0,92.51773838,7.07723856
2,3,10,SL,swinging_strike,1,1,0,0,83.36676093,7.128312588
2,3,10,SL,blocked_ball,0,0,0,0,86.90357472,7.158542633
2,3,10,SL,blocked_ball,0,0,0,0,84.60295658,7.098805428
2,3,10,FC,ball,0,0,0,0,94.2586215,7.13488245
2,3,10,FC,strikeout,0,0,0,0,95.73214895,7.243216038
